id,section,page,amharic,harari,oromo,english,verified
8197,ፊ,273,ፊሻ,ቡፍሐኝ,Afuuffaa Ballon,,False
8198,ፊ,273,ፊደል,ሐርፊ,Qubee Cough,,False
8199,ፊ,273,ፋስትነር,ፋስትነር,faastnarii fastener,,False
8200,ፊ,273,ፋቀ,ፌሐቃ,Raage Predict,,False
8201,ፊ,273,ፋብሪካ,ወርሻ,warshaa factory,,False
8202,ፊ,273,ፋታ,ፈትራ,Sakatta'e Search,,False
8203,ፊ,273,ፋታ/,ኢፋቃ,"tasgabbii, Relief",,False
8204,ፊ,273,ፋታ/,ኢፋቃ,boqonnaa,,False
8205,ፊ,273,ፋኖስ,ፋኑስ,"Faanusa Lantern,Lamp",,False
8206,ፊ,273,ፋናስ,ለምበዲና,"Faanusa Lantern,Lamp",,False
8207,ፊ,273,ፋይል,መለፍ,faayila file,,False
8208,ፊ,273,ፋፋቴ,ዲዝቲ,"Finca'aa, faafaatee waterflow",,False
8209,ፊ,273,ፈርማታ,ፌርማታ,Fermaattaa Federation,,False
8210,ፊ,273,ፌሽታ,ፈንጠዚያ,Gabbate Get,fat,False
8211,ፊ,273,ፈፊንጣ,ጨጪርሪ,Hawwaannisa grasshopper,,False
8212,ፊ,273,ፊንጣ(ስ),ፈጥጣ,Quruphisa Grass,hopper,False
8213,ፊ,273,ፊደሬሽን,ፌደፊሽን,Fedreeshinii Federation,,False
8214,ፍ,274,ፈዴራል,ፈደራል,federaala federal,,False
8215,ፍ,274,ፊጦ,ሹፋእ,Shifuu Mustard,,False
8216,ፍ,274,ፍለጋ,ፋጮት,barbaaduu searching,,False
8217,ፍ,274,ፍላጐት,ኺሾና,fedha desire,,False
8218,ፍ,274,ፍላጎት፤ምኛት,ኒያ,Fedhii/hawwii Appetite,ambition wish,False
8219,ፍ,274,ፍላፃ,ሚቆራእ,Munnee Arrow,,False
8220,ፍ,274,ፍል,ፋሉሕ,"danfaa boiled,",sprout,False
8221,ፍ,274,ፍልስፍና,ፈልሰፋ,Falfala Black,art,False
8222,ፍ,274,ፍልውሀ,መዋት,Bishaan ho’aa kan Hot,spring,False
8223,ፍ,274,ፍልውሀ,መዋት,lafaa maddu,,False
8224,ፍ,274,ፍልፈል,ደቺሑስ,Toqoqorro Marmot,,False
8225,ፍ,274,ፍም,ጊሕ,Dhamala Ember,,False
8226,ፍ,274,ፍሰት,ኩኮቲ,yaa’insa flow,(liquid lgas),False
8227,ፍ,274,ፍሳሽ,ኩእቲ,dhangala aa fluid,,False
8228,ፍ,274,ፍሩስካ,ፋሩስካ,firisiyoona clutch,,False
8229,ፍ,274,ፍሪሲዮን,ፊሪሲዮን,cabbssaa refrigerator,,False
8230,ፍ,274,ፍሪጅ,ተልላጃ,Dandeettii ability,,False
8231,ፍ,274,ፍራሽ,ፊራሽ,Sodaa fear,,False
8232,ፍ,274,ፍራቻ፤ስጋት,ጄለ,fuduraa ija mulcaa director,,False
8233,ፍ,274,ፍራፍሬ,ቢስሲ,Bissii friut,,False
8234,ፍ,274,ፍራፍሬ,ሙድራ,Mudraa Fruit,,False
8235,ፍ,274,ፍራፍሬ,ቢሳያ,Bololaa greedy,,False
8236,ፍ,274,ፍሬ,ፊሪ,firii seed,fruit,False
8237,ፍ,274,ፍሬቻ,ፊሬቻ,fireen shaaraa brake,,False
8238,ፍ,274,ፍሬንሸራ,ፊሬንቨራ,firiin Ishi dhihatte the,fruit is ripe,False
8239,ፍ,274,ፍሬዋ,ሰበልቲ,Firi bilchaachu to,get seed/fruit/for,False
8240,ፍ,274,ፍሬዋ,ሰበልቲ,plant,,False
8241,ፍ,274,ፍሬው,መሶበል,Firiin bilchaate Ripen,fruit,False
8242,ፍ,274,ፍሬው,አዜረታ,Qurquraa Edable,fruit,False
8243,ፍ,274,ፍሬው,ቁርቁራ,Dandaye Being,able,False
8244,ፍ,275,ፍርሃት,ፈረት,mallattoo signature,,False
8245,ፍ,275,ፍርማ,ፊርማ,Kan itti murtaa’e Sentenced,,False
8246,ፍ,275,ፍርደኛ,ሑክመናኛ,Seequu smile,,False
8247,ፍ,275,ፍርድ,ፊርዲ,mana murtii court,,False
8248,ፍ,275,ፍርድ,መሕከማማ,"Murtii Judgment,verdict",,False
8249,ፍ,275,ፍርድ,ሑክሚ,murtii isaa punishment,/ fate,False
8250,ፍ,275,ፍርጃ,አጀል,"Hiiqe, maqe stayed",or kept away from,False
8251,ፍ,275,ፍቃደኛ,ተራዲ,Hayyamaa/of Volunteer,,False
8252,ፍ,275,ፍቃደኛ,ተራዲ,qabaa,,False
8253,ፍ,275,ፍቃደኛ,ራዲ,Tola oolaa/ Volunteer,,False
8254,ፍ,275,ፍቃደኛ,ራዲ,hayyamaa,,False
8255,ፍ,275,ፍቃደሻ፤በጎአድራጊ,ቦርሪ,hayyamum-maa voluntariness,,False
8256,ፍ,275,ፍቃደሻ፤በጎአድራጊ,ቦርሪ,/willingness/,,False
8257,ፍ,275,ፍቃደኝነት,ተራዲነት,hayyama permission,,False
8258,ፍ,275,ፍቃድ,ኡዝሪ,Hayyama Permission,,False
8259,ፍ,275,ፍቃድ,ሩኽሳ,Jaalallee Lover,,False
8260,ፍ,275,ፍቅረኛ,ደደሻኛ,Jaalalloowwan lovers,,False
8261,ፍ,275,ፍቅረኛች,ደደናች,Jaalala Love,,False
8262,ፍ,275,ፍቅር,ኢቨቂ,jaalallaa love,,False
8263,ፍ,275,ፍቅር,ደድ,Jalala gabaabaa adore,,False
8264,ፍ,275,ፍቅር,ሙሐባ,Faanusa Lamp,,False
8265,ፍ,275,ፍቀማለስለስ,ፋራ,sakattaa inspection,,False
8266,ፍ,275,ፍተቫ,ተፍቲሽ,Barbaada inspection,,False
8267,ፍ,275,ፍተሻ/,ደፍደፍቲ,Haqa qabeessa Justice,,False
8268,ፍ,275,ፍትሀዊ,ኣዲል,Haqummaa justicefullness,,False
8269,ፍ,275,ፍትሀዊነት,ኣዲልነት,haqa just,,False
8270,ፍ,275,ፍትህ,አድሊ,Haqa Justice,,False
8271,ፍ,275,ፍቺ,ጢላቅ,xalaaqaa- divorcing,/ relasing,False
8272,ፍ,275,ፍቺ,ጢላቅ,/hiikkaa/ detatching,,False
8273,ፍ,275,ፍቺ/ትርጉም,ማእና,"Hiikkaa Translation,meaning",,False
8274,ፍ,275,ፍንከት,ፋሉቅ,dhoohinsa explosion,,False
8275,ፍ,275,ፍንዳታ,ቡጉምቲ,dhohiinsa blasting,,False
8276,ፍ,275,ፍንዳታ,ጦእ,"Dhohuu (Bum Blasting,irruption,explosi",,False
8277,ፍ,275,ፍንዳታ,ጦእ,jechuu) on,,False
8278,ፎ,276,ፍንጣቂ,ፊንጪቅቲ,Re'ee Goat,,False
8279,ፎ,276,ፍየል,ደው,shiddaa Agony,,False
8280,ፎ,276,ፍዳ፤አበሳ,አበሳ,qallaba consumption,,False
8281,ፎ,276,ፍጆታ,ፊጆት,dikee dung,,False
8282,ፎ,276,ፍገ,አዱ,xaa'oo organic,compost,False
8283,ፎ,276,ፍጡር,ኺልቀት,uumamama creature,,False
8284,ፎ,276,ፍጡር,ኸልቂ,Uumaa Creature,,False
8285,ፎ,276,ፍጡር,መኽሉቅ,makluuqa creature,,False
8286,ፎ,276,ፍጥረት,ኺልቀት,Uumama Creature,,False
8287,ፎ,276,ፍጥነት,ፊጥና,Ficaa Flour,,False
8288,ፎ,276,ፍጥነት,ፈጠንቲ,tarii ariitii speed,,False
8289,ፎ,276,ፎሰሊያ,ፋፉሱሊያ,Fasooliyaa (Atara) Phaseolus,,False
8290,ፎ,276,ፎስፈረስ,ፎስፈረስ,Fosfarasii phosphurus,,False
8291,ፎ,276,ፎረፎር,ሒርሒርቲ,Forfoor Dandruff,,False
8292,ፎ,276,ፎርማት,ፎርማት,formataa format,,False
8293,ፎ,276,ፎርማን,ፎርማን,Foormaanii forman,,False
8294,ፎ,276,ፎቅ,ቀላ,Gamoo storey,floor,False
8295,ፎ,276,ፎቶ,ሱራ,suuraa photograph,,False
8296,ፎ,276,ፎከረ/,ፎክከራአሻ,"Geerare bragged,",boasted,False
8297,ፎ,276,ፎጣ,ፎጣ,fooxaa towel,,False
8298,ፎ,276,ፈፏቴ,ዲዝ,lagaa gadoo bu’u water,fall,False
8299,ፎ,276,ፒራሚድ,ፕራሚድ,piramiida pyramid,,False
8300,ፎ,276,ፒንሳ,ከልባ,clipper qabdoo/pinsaa,,False
8301,ፎ,276,ፒዛ,ፒዛ,pizzaa pizza,,False
8302,ፎ,276,ፒያና,ፒያና,piyaanoo piano,,False
8303,ፎ,276,ፒጃማ,ፒጃማ,pijaamaa pyjamaas,,False
8304,ፓ,277,,,Afaan Oromo English,,False
8305,ፓ,277,ፓስቲ,ሙቀስቀስ,Muqasqas Type,of fried biscuit,False
8306,ፓ,277,ፓስታ,ፓስታ,paastaa spaghetti,,False
8307,ፓ,277,ፓስፖርት,ፓስፖርቲ,paaspoortii passport,,False
8308,ፓ,277,ፓራሹት,ፓራሹት,paaraashutii parachute,,False
8309,ፓ,277,ፓርላማ,በርለማን,caffee mana parliament,,False
8310,ፓ,277,ፓርላማ,በርለማን,maree,,False
8311,ፓ,277,ፓርቲ,ፓርቲ,paartii party,,False
8312,ፓ,277,ፓርከ,ፓርክ,paarkii park,,False
8313,ፓ,277,ፓትሮል,ተጌለሎት,paatrolii patroling,,False
8314,ፓ,277,ፓኬጅ,አቃራ,paakeejii package,,False
8315,ፓ,277,ፓይለት,ፓይለት,ftuu xiyyaaraa pilot,,False
8316,ፓ,277,ፓፓዩ,አረብሙዝ,P aappaayye Papaya,,False
8317,ፓ,277,ፔርሙስ,በርራዳ,peermusii thermos,flask,False
8318,ፓ,277,ፔሮል,ፔሮል,p e e r o o lii payrole,,False
8319,ፓ,277,ፔትሮሊየም,ፔትሮሊየም,petroliumii/boba petrolium,,False
8320,ፓ,277,ፔዳል,ፔዳል,pedaal pedal,,False
8321,ፓ,277,ፔዳገጂ,ፔዳጎጂ,pedaagojii pedagogy,,False
8322,ፓ,277,ፕላስተር,ፕላስተር,plasteera plaster,,False
8323,ፓ,277,ፕላስተር,ፒላስተር,plastica plastic,,False
8324,ፓ,277,ፕላስቲከ,ሚከካ,waraphee adhesive,tape,False
8325,ፓ,277,ፕላን,አቡራ,karoora karoora,,False
8326,ፓ,277,ፕሪንተር,ፕሪንተር,printara printer,,False
8327,ፓ,277,ፕራሚድ,ፒራሚድ,piraamidi pyramidi,,False
8328,ፓ,277,ፕሬስ,ፒሬስ,maxxansaa press,,False
8329,ፓ,278,ፕሬዚዳንት,ፕሬዜዳንት,prezidantii prezidantii,,False
8330,ፓ,278,ፕርቲን,ፕርቲን,protiina protien,,False
8331,ፓ,278,ፕሮቴስታንት,ፕሮቴስታንት,protestanti protestant,,False
8332,ፓ,278,ፕርትራክተር,ፕሮትራከተር,protractora protractor,,False
8333,ፓ,278,ፕሮቶኮል,ፕሮቶኮል,protocola protocol,,False
8334,ፓ,278,ፕሮጀከተር,ፕሮጀከተር,projectori projector,,False
8335,ፓ,278,ፕሮጀከት,ፕሮጀከቲ,projecti project,,False
8336,ፓ,278,ፕሮግራም,በርናሚጅ,sagantaa programme,,False
8337,ፓ,278,ፕርፌሰር,ፕሮፌሰር,profeesara professor,,False
8338,ፓ,278,ፕሮፈሽን,ሜሸዬ,ogummaa hojii expert,/ professinal,False
8339,ፓ,278,ፕሮፎርማ,ፕሮፎርማ,proformaa proforma,,False
8340,ፓ,278,ፕርፖዛል,ፕሮፖዛል,piroppozaala proposal,,False
8341,ፓ,278,ፕርፖጋንዳ,ፕርፖጋንዳ,propogandaa propoganda,,False
8342,ፓ,278,ፖለቲካ,ሲያሳ,siyaasaa politics,,False
8343,ፓ,278,ፖሊ,ፖሊ,polii klinika poly,clinic,False
8344,ፓ,278,ፖሊሲ,ፖሊሲ,imaamata policy,,False
8345,ፓ,278,ፖሊስ,ፖሊስ,poolisa pliceman,,False
8346,ፓ,278,ፖም,ቱፋሕ,tuffaa apple,,False
8347,ፓ,278,ፖስተር,ፖስተር,poostarii poster,,False
8348,ፓ,278,ፖስተኛ,ፖስተኛ,kan poosataa postman,,False
8349,ፓ,278,ፖስተኛ,ፖስተኛ,hiruu,,False
8350,ፓ,278,ፖስታ,ሉኽ,mana postaa Post,box,False
8351,ፓ,278,ፖስታ,ፖስታ,mana postaa post,office,False
8352,ፓ,278,ፖስት,ፖስት,post cardii post,card,False
8353,ፓ,278,ፖዘቲቭ,ፖዘቲቭ,positive positive,,False
8354,ፓ,278,ፖፖ,ፖፖ,poppoo bedpan,,False
8355,ፓ,278,ቨርባል,ቨርባል,verbaala verbal,,False
8356,ቪ,279,ቪላ,ቪልላ,viillaa /mana villa,,False
8357,ቪ,279,ቪላ,ቪልላ,dhagaa/,,False
8358,ቪ,279,ቪታሚን,ቪታሚን,vitamina vitamine,,False
8359,ቪ,279,ቪዛ,ቪዛ,vizaa visa,,False
8360,ቪ,279,ቪዲዮ,ቪዲዮ,vidiyoo video,,False
8361,ቪ,279,ቫርኒሽ,ቫርኒሽ,vaarnishii varnish,,False
8362,ቪ,279,ቫት,ቫት,vaatii vat,,False
8363,ቪ,279,ቫዝሊን,ቫዝሊን,vazliina vasiliin,,False
8364,ቪ,279,ቫይረስ,ቫይረስ,vayrasii virious,,False
8365,ቪ,279,ቫይብሬተር,ቫይብሬተር,vaybretara vibrator,,False
8366,ቪ,279,ቫዮሊን,ቫዮሊን,vayoliin violiin,,False
8367,ቪ,279,ቬሎ,ቫል,uffata aruuza/ vello,,False
8368,ቪ,279,ቬሎ,ቫል,velloo,,False
8369,ቪ,279,ቬንቲሌተር,ቬንቲሌተር,ventileetara ventilator,,False
8370,ቪ,279,ኮሊቦል,ኮሊቦል,vollibool vollyball,,False
8371,ቪ,279,ኮልት,ልቲ,vooltii volt,,False
8372,ቪ,279,የኮምፕዩተር,ኮምፕዩተር,jachoota computer,terms,False
8373,ቪ,279,የኮምፕዩተር,ጩቅቲያች,compitara,,False
8374,ቪ,279,ሁለቴ,ዱቡልጠቅ,lama cuqaasuu double-click,,False
8375,ቪ,279,ሁለት,ኮኦት,tuqlamee colon,,False
8376,ቪ,279,ሁሉም,ኩልሉዞም,Mara All,,False
8377,ቪ,279,ሁሉም,ኩልሉ,qubguddeessa all,caps,False
8378,ቪ,279,ሁሉንም,ኩልሉ,hunda haqi clear,all,False
8379,ቪ,279,ሂድ,ሌጥ,deemi go,,False
8380,ቪ,279,ህዋስ,ሐዋዝ,man'ee cell,,False
8381,ቪ,279,ለዋጭ,መባናወጫ,jijjiiraa converter,,False
8382,ቪ,279,ለውጥ,ናውጢ,jijjiiri change,,False
8383,ቪ,280,ለውጥ,ናውጢ,Jijjiiri alter,,False
8384,ቪ,280,ለውጥ,አናውጢ,jijjiiri convert,,False
8385,ቪ,280,ለጥፍ,አጣብቂ,maxaansi Paste,,False
8386,ቪ,280,ለከ,ቃዊላኽ,alergii export,,False
8387,ቪ,280,ለከ,ጊፈር,ergi send,,False
8388,ቪ,280,ልቅ,ጉፋር,turbaa abbaalaa wildcard,,False
8389,ቪ,280,ልቅ,ጉፋር,(abbaltii alaa),,False
8390,ቪ,280,ልጣፍ,ሹብባኽ,bifgarduubee wallpaper,,False
8391,ቪ,280,ልጣፍ,ሹብባኽ,fooddaa,,False
8392,ቪ,280,መለያ,መላይቲ,Eenyummeessa Account,,False
8393,ቪ,280,መለያ,መትላያ,iyyaatoo tag,,False
8394,ቪ,280,መለ,መለፋፍ,yakkiimuu(yakkii Troubleshoot,,False
8395,ቪ,280,መለ,መለፋፍ,+hi,,False
8396,ቪ,280,መልህቅ,መቀርቲ,korkoddii anchor,,False
8397,ቪ,280,መልስ,ጊርጋቦትች,deebii answer,,False
8398,ቪ,280,መልስ,አርገብጊ,deebisi answer,,False
8399,ቪ,280,መልስ,ጀዋብ,masakaa deebii answer,wizard,False
8400,ቪ,280,መሣሪያ,ኢድዳ,mi'a device,,False
8401,ቪ,280,መስኮት,ሹብባኽ,foddaa window,,False
8402,ቪ,280,መሸንገሪያ,መዋቆራሕቲ,cufaa lock,,False
8403,ቪ,280,መሸጎጫ,መሴሐጥቲ,kuftalee cache,,False
8404,ቪ,280,መቀየርያ,ኒዊጭቲ,furtuu JIJJIIRRAA SHIFT,key,False
8405,ቪ,280,መቆጣጠሪያ,መትጌለልቲ,too'annaa control,,False
8406,ቪ,280,መቆጣጠሪያ,መትጌለልቲ,furtuu CTRL,key,False
8407,ቪ,280,መቆጣጠሪያ,ሚፍታሕ,TOO'ANNAA,,False
8408,ቪ,280,መተግበሪያ,መሜሐርቲ,fayyadama Application,,False
8409,ቪ,280,መነሻ,ሐፍቲ,ka'umsa home,,False
8410,ቪ,280,መነቫ,ሐፍቲ,sarjala baseline,,False
8411,ቪ,280,መከፍል,መሴደቅ,addabaa split,,False
8412,ቪ,280,መዋቅር,ዊቃሮት,qindaa'ina setup,,False
8413,ቪ,280,መዳፊት,ፋሪት,hantuuttee mouse,,False
8414,ቪ,280,መድረሻ,ዱቆት,gahiinsa access,,False
8415,ቪ,280,መድብ,ሪመድ,Ramadi allocate,,False
8416,ቪ,281,መድብ,ሪመድ,ramadi assign,,False
8417,ቪ,281,መገናኛ,መትራኸብ,qaaqa dialog,,False
8418,ቪ,281,መጋሪያ,መትቃሰም,yagutooma share,,False
8419,ቪ,281,መገለጫ,መግገለጥቲ,goodayyaa caption,,False
8420,ቪ,281,መገቻ,ቀርጣእ,furtuu BREAK,key,False
8421,ቪ,281,መገቻ,ቀርጣእ,QURXIINSAA,,False
8422,ቪ,281,መጠባበቂያ,መችትቁራሕቲ,dilbii Backup,,False
8423,ቪ,281,መጠን,ቂያስ,hamma Amount,,False
8424,ቪ,281,መጫን,መቼኸል,ijaarsa installation,,False
8425,ቪ,281,መፈለጊያ,መፋጫ,barbaaduu Search,,False
8426,ቪ,281,ሙለ,ሜላእ,guuti fill,,False
8427,ቪ,281,ሙዚቃዬ,ፈቀራቼ,muuziqaa koo My,Music,False
8428,ቪ,281,ሙጳጻእ,ሂደገ,furtuu DHIISII ESC,key,False
8429,ቪ,281,ማህደረ,ቀጠብቲ,kuufannoo memory,,False
8430,ቪ,281,ማማረጫ,መትማላሕቲ,furtuu FILANNOO ALT,key,False
8431,ቪ,281,ማሰሺያ,መሐሰስቲ,iyyaafataa browser,,False
8432,ቪ,281,ማሳያ,ሞራእቲ,torgii monitor,,False
8433,ቪ,281,ማሳያ,ያር,agarsiisaa Display,,False
8434,ቪ,281,ማስታወቂያ,አት,dha-kaadimtuu Adserver,,False
8435,ቪ,281,ማረጋገጥ,መዩቀን,dhugoomsa authentication,,False
8436,ቪ,281,ማንፃፊያ,መከ,BH-YHB(yeroo CD-RW,,False
8437,ቪ,281,ማንፃፊያ,መከ,hunda,,False
8438,ቪ,281,ማእዘን,ሩከሚ,Kofa Angle,,False
8439,ቪ,281,ማከማቻ,መኽተት,kuusaa storage,,False
8440,ቪ,281,ማውጫ,ሞጫ,galeeloo ammee directory,,False
8441,ቪ,281,ማያ,ሜርኣት,argii screen,,False
8442,ቪ,281,ማፍጠኛ,መፍጠንቲ,ariingaa hotkey,,False
8443,ቪ,281,ምሰሶ,መኸዙ,qiinxa Pivot,,False
8444,ቪ,281,ምስከር,ረጋ,ragaa certificate,,False
8445,ቪ,281,ምረጥ,ሜላሕ,shoola highlight,,False
8446,ቪ,281,ምረጥ,ሜላሕ,Fili select,,False
8447,ቪ,281,ምናሌ,ሜልሓጅ,baafata menu,,False
8448,ቪ,282,ሰሪ,ደልላጊ,kamshaa Toolbar,,False
8449,ቪ,282,ሰርዝ,ማሽ,dhiisi cancel,,False
8450,ቪ,282,ሰርዝ,ማሽ,haqi clear,,False
8451,ቪ,282,ሰርዝ,ማሽ,haqi delete,,False
8452,ቪ,282,ሰርዝ,ማሽ,furtuu HAQXUU DEL,key,False
8453,ቪ,282,ሰርጥ,ሖር,karaa Channel,,False
8454,ቪ,282,ሰብስብ,ሳምቲ,qoncoorsi collapse,,False
8455,ቪ,282,ሰነዶቼ,መለፋቼ,galmee koo My,Documents,False
8456,ቪ,282,ሰንደቅ,አላማ,faajjii banner,,False
8457,ቪ,282,ስለ,ዛጥቤ,waayee About,,False
8458,ቪ,282,ስም,ቢላሱም,maqadhablee anonymous,,False
8459,ቪ,282,ስቀል,ሲቀል,ol fe'i upload,,False
8460,ቪ,282,ስአሉቼ,ሱራቼ,fakkiilee koo My,Pictures,False
8461,ቪ,282,ሶፍተዌር,ሶፍትዌር,soofti weeri software,,False
8462,ቪ,282,ራስ,ሩሕሌ,ofnaa auto,,False
8463,ቪ,282,ራስ,ሩሕሌ,olkaa'i ofnaa Auto,save,False
8464,ቪ,282,ራስ,ሩሕሌ,ofiin qajeelchaa Auto,Adjust,False
8465,ቪ,282,ራስሰር,ሩሕሌ,ofumaa automatic,,False
8466,ቪ,282,ርእስ,አልሂርቃኦት,moggaasa untitled,,False
8467,ቪ,282,ርእስ,አልሂርቃኦት,dhabdee,,False
8468,ቪ,282,ቨሸብልል,ጣልሊ,mari scroll,,False
8469,ቪ,282,ሽርፍ,ሹሩፍ,rogdabaa chamfer,,False
8470,ቪ,282,ሽንጉር,አቆሕሪ,cufi lock,,False
8471,ቪ,282,ቀልብስ,አቱሽ,gaabbi Undo,,False
8472,ቪ,282,ቀስት,ለዋ,xiyya arrow,,False
8473,ቪ,282,ቀያሪ,ባናውጢ,furtuu cehiinsaa toggle,key,False
8474,ቪ,282,ቀይር,ናውጢ,fooyyessi modify,,False
8475,ቪ,282,ቁልፍ,ሚፍታሕ,furtuu Key,,False
8476,ቪ,282,ቁረጥ,ቆፍ,muri cut,,False
8477,ቪ,282,ቁጠር,ሔልቂ,lakkaa'i count,,False
8478,ቪ,282,ቁጥር,ሂልቂ,furtuu LAK CUFII NUM,LOCK key,False
8479,ቪ,282,ፋጠራ,ሂልቂ,lakkoofsa count,,False
8480,ቪ,283,ቅርዐት,ቨከሊ,dhangii Format,,False
8481,ቪ,283,ቅንብር,መትዋዋ,qindaa'ina setting,,False
8482,ቪ,283,ቅንጥብ,ቡጡስ,muraa faayoo clip,art,False
8483,ቪ,283,ቅዳ,ቂዳሕ,jalteessa copy,,False
8484,ቪ,283,ቅድመ,መራቤቀድ,durargii Preview,,False
8485,ቪ,283,ቅጂ,ቁዱሕ,garagalcha Copy,,False
8486,ቪ,283,ቋት,ቡኸር,sanduuqa buffer,,False
8487,ቪ,283,ቋት,ቡኸር,yerommaa,,False
8488,ቪ,283,በእጅ,ኢጂቤ,hujeeka Manual,,False
8489,ቪ,283,ብሮድባንድ,ብርድባንድ,baandii bal'aa Broadband,,False
8490,ቪ,283,ብጁ,ጠብ,maamiloo custom,,False
8491,ቪ,283,ቦታ,አትታይ,iddoo space,,False
8492,ቪ,283,ተሰናከለ,ሁርሹም,halakuu crash,,False
8493,ቪ,283,ተሰኪ,ሴሕጢ,itti suuqii plug-in,,False
8494,ቪ,283,ተቀበል,ተቄበል,fudhu Accept,,False
8495,ቪ,283,ተቀጥላዎች,መስሳች,iddaannoo accessories,,False
8496,ቪ,283,ተንትን,ጊለግቲ,xiinxallii Analyze,,False
8497,ቪ,283,ተከሰት,ተሪእ,mul’adhu Appear,,False
8498,ቪ,283,ተው,አንዶቅ,tuffadhu ignore,,False
8499,ቪ,283,ተደራሽነት,መፆቅቲ,Gaheenya accessibility,,False
8500,ቪ,283,ተገልጋይ,ተናፋኢ,maamila client,,False
8501,ቪ,283,ተግባር,ሜሕራ,dalaga function,,False
8502,ቪ,283,ተግብር,አሜሕሪ,fayyadami apply,,False
8503,ቪ,283,ተጠቃሚ,ተናፋኢ,fayyadamaa User,,False
8504,ቪ,283,ተጫን,ዴድቂ,dhiibi press,,False
8505,ቪ,283,ተጽእና,ተጤናት,dhiibbessuu affect,,False
8506,ቪ,283,ትስስር,ተቃጠሮት,aantummaa affiliation,,False
8507,ቪ,283,ትር,ቢር,caancala tab,,False
8508,ቪ,283,ትከከል,ሳሕ,gataa'aa valid,,False
8509,ቪ,283,ነባሪ,ዛልባኩት,durtii default,,False
8510,ቪ,283,ነጥበ,አስጣቀብ,rasaasa bullet,,False
8511,ቪ,283,ንቀል,ኒቀል,fajachuu demount,,False
8512,ቪ,284,ንቀል,ኒቀል,kaafachuu undock,,False
8513,ቪ,284,ንድፋንድፍ,አሽካላች,saxaatoo graphics,,False
8514,ቪ,284,አሂድ,አሌጥ,ka'insa Run,,False
8515,ቪ,284,አልቅ,አሌቅ,olaansi advance,,False
8516,ቪ,284,አልቅ,አሌቅ,ol kaasi upgrade,,False
8517,ቪ,284,አማራጭ,መትማላሕ,dirqala Option,,False
8518,ቪ,284,አማከል,ጉትቲ,wiirtessi center,,False
8519,ቪ,284,አምድ,መኸዙ,tarjaa column,,False
8520,ቪ,284,አሞሌ,አፍላላ,kabala bar,,False
8521,ቪ,284,አሳምር,አትቆምሲ,walsimsiisi Synchronize,,False
8522,ቪ,284,አሳንስ,ኡኑስቲ,faaran xinnessi zoom,out,False
8523,ቪ,284,አሳውቅ,አቴውቂ,yaadachiisuu Notify,,False
8524,ቪ,284,አሳይ,ኡር,agarsiisi Display,,False
8525,ቪ,284,አሳይ,ኡር,mul'si Show,,False
8526,ቪ,284,አስመጣ,አዴይጅ,alaaguu(alaa + import,,False
8527,ቪ,284,አስመጣ,አዴይጅ,guuruu),,False
8528,ቪ,284,አስማሚ,አትካሕሊ,amanfataa Adapter,,False
8529,ቪ,284,አስስ,ሓስሲ,sakatta’i Browse,,False
8530,ቪ,284,አስስ,ፊጫጭጥጭ,alooli explore,,False
8531,ቪ,284,አስቀምጥ,አንቢር,olkaa’i Save,,False
8532,ቪ,284,አስቀምጥ,አጩሕ,dirbaasi (dirreetti post,,False
8533,ቪ,284,አስተካከል,አትቆብ,qixeessi Justify,,False
8534,ቪ,284,አስተያየት,ራእዩ,yaada comment,,False
8535,ቪ,284,አስተዳዳሪ,የትሂዳድሪ,bulchaa administrator,,False
8536,ቪ,284,አስተዳድር,አትሂዳድሪ,bulchi administer,,False
8537,ቪ,284,አስተጎጉል,ቀርጣእ,gufii interrupt,,False
8538,ቪ,284,አስነሳ,ሐፍሞሻ,Kaasuu boot,,False
8539,ቪ,284,አስነሳ,አትላሕዲ,kaasi turn,on,False
8540,ቪ,284,አስወግድ,ኺላእ,gati discard,,False
8541,ቪ,284,አስገባ,ኤስቢ,galchi enter,,False
8542,ቪ,284,አስገባ,ኤስቢ,saagi Insert,,False
8543,ቪ,284,አስገባ,ጤን,fe’i load,,False
8544,ቪ,285,አረጋገጥ,አስቢት,dhugoomsuu confirm,,False
8545,ቪ,285,አረጋገጥ,የቂንኡሽ,mirkaneessi verify,,False
8546,ቪ,285,አራገፍ,አርጊፍ,diigi uninstall,,False
8547,ቪ,285,አራገፍ,አርጊፍ,diigi deinstall,,False
8548,ቪ,285,አርም,ተስሂሕ,yaali debug,,False
8549,ቪ,285,አርትእ,ቄምሲ,gulaali Edit,,False
8550,ቪ,285,አቨልብ,ቪሊም,riphi Hibernate,,False
8551,ቪ,285,አቀናባሪ,አትዋው,kompaayilerii compiler,,False
8552,ቪ,285,አቁም,አቃንኒ,dhaabi Stop,,False
8553,ቪ,285,አቃፊ,ሜለፍ,ukaankaa folder,,False
8554,ቪ,285,አቋራጭ,ቪንኪሊፍቲ,qaxxaamura shortcut,,False
8555,ቪ,285,አበይት,ኤቡ,qubguddaa caps,,False
8556,ቪ,285,አቢያት,ኤቡያች,furtuu CAPS,LOCK key,False
8557,ቪ,285,አቢያት,ሚፍታሕ,QUGUDDAA,,False
8558,ቪ,285,አባሪ,ቁሱር,miltoo attachment,,False
8559,ቪ,285,አባዛ,አትባዝሂ,baayyisuu Duplicate,,False
